tipo_plano|nome_plano|ods|nome_ods|eixo|numero_meta|texto_meta|indicador|descricao|variaveis|calculo|informacao|padrao
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.7|Até 2030, assegurar o acesso universal aos serviços de saúde sexual e reprodutiva, incluindo o planejamento familiar, informação e educação, bem como a integração da saúde reprodutiva em estratégias e programas nacionais.|Unidades de saúde básica que oferecem serviços de planejamento familiar|Percentual de unidades de saúde básica que oferecem serviços de planejamento familiar.|4145, 4146|4145 / 4146 x [100]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|População atendida por equipes de saúde da família|Percentual de cobertura populacional por equipes de saúde da família.|19, 4164|4164 / 19 x [100]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|Orçamento municipal para a saúde, per capita|Gasto total do orçamento municipal em saúde, per capita.|19, 5524|5524 / 19||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|Unidades Básicas de Saúde|Número de unidades básicas públicas de atendimento em saúde, por 10 mil habitantes.|19, 57|57 / 19 x [10000]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|Gasto municipal em saúde em proporção ao gasto total em saúde: estadual|Gasto municipal em saúde como proporção do gasto total em saúde (municipal, estadual e federal).|3963, 5524|5524 / 3963 x [100]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|Prevalência de diabetes melito|Percentual de adultos (35 anos ou mais de idade) que apresentam diagnóstico médico prévio de diabetes sobre o total das pessoas da mesma faixa etária.|4177, 4178|4177 / 4178 x [100]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|Gasto municipal em saúde em proporção ao gasto total em saúde: federal|Gasto municipal em saúde como proporção do gasto total em saúde (municipal, estadual e federal).|5524, 5830|5524 / 5830 x [100]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|Leitos hospitalares: públicos|Percentual de leitos hospitalares públicos e privados disponíveis por mil habitantes.|5820, 19|5820 / 19 x [1000]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.8|Atingir a cobertura universal de saúde (UHC), incluindo a proteção do risco financeiro, o acesso a serviços de saúde essenciais de qualidade e o acesso a medicamentos e vacinas seguras, eficazes, de qualidade e a preços acessíveis para todos.|Leitos hospitalares: privados|Percentual de leitos hospitalares públicos e privados disponíveis por mil habitantes.|5821, 19|5821 / 19 x [1000]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.b|Apoiar a pesquisa e o desenvolvimento de vacinas e medicamentos para as doenças transmissíveis e não transmissíveis que afetam principalmente os países em desenvolvimento. Proporcionar o acesso a medicamentos e a vacinas essenciais a preços acessíveis, de acordo com a Declaração de Doha. O documento declara o direito dos países em desenvolvimento de utilizarem plenamente as disposições do acordo TRIPS sobre flexibilidades para proteger a saúde pública e, em particular, proporcionar o acesso a medicamentos para todos.|Cobertura de vacinas|Percentual da população imunizada.|3998|3998||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.d|Reforçar a capacidade de todos os países, particularmente os em desenvolvimento, para o alerta precoce, redução de riscos e gerenciamento de riscos nacionais e globais de saúde.|Investimento em saúde preventiva: em relação ao estado|Percentual do orçamento do município destinado à saúde aplicado em programas de saúde preventiva.|3963, 4082|4082 / 3963 x [100]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.d|Reforçar a capacidade de todos os países, particularmente os em desenvolvimento, para o alerta precoce, redução de riscos e gerenciamento de riscos nacionais e globais de saúde.|Investimento em saúde preventiva: em relação ao município|Percentual do orçamento do município destinado à saúde aplicado em programas de saúde preventiva.|4082, 5524|4082 / 5524 x [100]||True
Setorial|Plano Municipal de Saúde|3|Saúde e Bem-Estar|Ação Local para a Saúde|3.d|Reforçar a capacidade de todos os países, particularmente os em desenvolvimento, para o alerta precoce, redução de riscos e gerenciamento de riscos nacionais e globais de saúde.|Investimento em saúde preventiva: em relação ao país|Percentual do orçamento do município destinado à saúde aplicado em programas de saúde preventiva.|4082, 5830|4082 / 5830 x [100]||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Crianças e jovens de 4 a 17 anos na escola|Percentual de crianças e jovens de 4 a 17 anos na escola, sobre o total da população nesta faixa etária.|44, 268|268 / 44 x [100]||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Índice de Desenvolvimento da Educação Básica (IDEB) - anos iniciais|Nota do Índice de Desenvolvimento da Educação Básica (IDEB) na Rede municipal nos anos iniciais do ensino fundamental.|73|73|O IDEB (Índice de Desenvolvimento da Educação Básica) é um indicador de qualidade educacional que combina informações de desempenho em exames padronizados (Prova Brasil ou Saeb) - realizados pelos estudantes ao final do 9ª ano do ensino fundamental – com informações sobre rendimento escolar. O índice varia de 0 a 10.|True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Índice de Desenvolvimento da Educação Básica (IDEB) - anos finais|Nota do Índice de Desenvolvimento da Educação Básica (IDEB) na Rede municipal nos anos finais do ensino fundamental.|258|258|O IDEB (Índice de Desenvolvimento da Educação Básica) é um indicador de qualidade educacional que combina informações de desempenho em exames padronizados (Prova Brasil ou Saeb) – realizados pelos estudantes ao final do 5ª ano do ensino fundamental – com informações sobre rendimento escolar. O índice varia de 0 a 10.|True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Adequação idade/ano no Ensino Fundamental: anos iniciais|Taxa de adequação da idade para o ano no Ensino Fundamental nos anos iniciais e finais.|4204|4204||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Adequação idade/ano no Ensino Fundamental: anos finais|Taxa de adequação da idade para o ano no Ensino Fundamental nos anos iniciais e finais.|4205|4205||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Demanda atendida de vagas no ensino fundamental|Percentual de matrículas sobre o total de procura por vagas no ensino fundamental.|271, 272|271 / 272 x [100]||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Demanda atendida de vagas no ensino médio|Percentual de matrículas sobre o total de procura por vaga no ensino médio.|273, 274|273 / 274 x [100]||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Razão entre o número de alunos e professores no ensino fundamental|Razão entre o número de alunos e professores no ensino fundamental.|4202, 4210|4202 / 4210||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.1|Até 2030, garantir que todas as meninas e meninos completem o ensino primário e secundário livre, equitativo e de qualidade, que conduza a resultados de aprendizagem relevantes e eficazes.|Razão entre o número de alunos e professores no ensino médio|Razão entre o número de alunos e professores no ensino médio.|4203, 4211|4203 / 4211||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.2|Até 2030, garantir que todos os meninos e meninas tenham acesso a um desenvolvimento de qualidade na primeira infância, cuidados e educação pré-escolar, de modo que eles estejam prontos para o ensino primário.|Crianças plenamente alfabetizadas até os 9 anos de idade|Percentual de crianças plenamente alfabetizadas até os 9 anos sobre o total da população nesta faixa etária.|48, 76|76 / 48 x [100]||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.2|Até 2030, garantir que todos os meninos e meninas tenham acesso a um desenvolvimento de qualidade na primeira infância, cuidados e educação pré-escolar, de modo que eles estejam prontos para o ensino primário.|Demanda atendida de vagas na pré-escola|Percentual de matrículas efetuadas em pré-escolas sobre o total de inscritos (matrículas + demanda não atendida).|269, 270|269 / 270 x [100]||True
Setorial|Plano Municipal de Educação|4|Educação de qualidade|Educação para a Sustentabilidade e Qualidade de Vida|4.2|Até 2030, garantir que todos os meninos e meninas tenham acesso a um desenvolvimento de qualidade na primeira infância, cuidados e educação pré-escolar, de modo que eles estejam prontos para o ensino primário.|Educação em tempo integral na pré-escola|Percentual de alunos de pré-escolas da rede municipal com educação em tempo integral sobre o total de alunos de pré-escolas da rede municipal (urbana + rural).|269, 4035|4035 / 269 x [100]||True
